seq,pro-growth
An economic analysis (EA) was carried out to assess the economic viability of the project investments as the project will be implemented in the public sector with the use of public financing resources.,0.8662321784279563
The proposed investments have been evaluated by the economic internal rate of return (EIRR) and the net present value (NPV) calculated at a discount rate of 6 percent as recommended by the World Bank Guidance 47.,0.9130489175969904
"The economic analysis of the project investments uses economic project costs that exclude taxes, duties and price contingencies.",0.18401614102450284
Estimated project benefits.,0.8442836241288618
Reduction of and reduction of point and non-point pollution sources through investments in wastewater treatment and other sanitation facilities would improve the public and ecosystems health by reducing the risk of diseases and protecting quality of surface and groundwater resources in the Vjosa river basin.,0.5152641209689054
"The cleaner environments will improve the aesthetics of the coastal area and provide additional opportunities for the development of tourism, increasing employment and incomes of the local population.",0.8794703917069868
The flow of economic benefits in the âwith the projectâ situation considered in this EA comes from the implementation of investments in Component 1 and 2.,0.8652419176968661
Discounting Costs and Benefits in Economic Analysis of World Bank Projects.,0.9324712753295898
The project will also establish a performanceâbased investment system to users that agree on transitioning to better management systems.,0.7392013723200018
"Benefits of Component 1 investments in municipal solid waste management are expected to result in the additional collection and recycling of 2,500 tons of municipal waste a year in the Vlora South Girokaster.",0.5914450125260786
